event_id,user_id,region,category,amount,ts
2898,4673,ap-south,compute,88.67,1700002898
2899,4577,us-west,ads,110.28,1700002899
2900,3082,us-east,compute,20.46,1700002900
2901,4238,eu-central,ads,30.36,1700002901
2902,1889,us-east,compute,135.59,1700002902
2903,185,us-west,marketplace,230.65,1700002903
2904,2060,ap-south,marketplace,17.92,1700002904
2905,1294,eu-central,ads,134.07,1700002905
2906,1978,ap-northeast,compute,125.51,1700002906
2907,3271,ap-northeast,ads,136.94,1700002907
2908,909,ap-northeast,storage,234.29,1700002908
2909,2155,us-east,ads,85.17,1700002909
2910,2138,us-west,marketplace,222.12,1700002910
2911,487,us-west,subscription,137.22,1700002911
2912,2701,us-east,subscription,123.9,1700002912
2913,4620,ap-northeast,ads,87.12,1700002913
2914,580,ap-south,compute,185.08,1700002914
2915,661,ap-northeast,storage,236.7,1700002915
2916,2217,us-east,ads,9.86,1700002916
2917,4159,us-west,marketplace,108.45,1700002917
2918,2486,us-west,ads,232.88,1700002918
2919,216,us-west,compute,152.43,1700002919
2920,3108,us-east,compute,121.06,1700002920
2921,3172,ap-south,subscription,108.0,1700002921
2922,3497,ap-northeast,subscription,29.78,1700002922
2923,967,ap-northeast,marketplace,88.6,1700002923
2924,2811,ap-south,ads,60.3,1700002924
2925,754,ap-northeast,ads,57.55,1700002925
2926,4393,ap-northeast,ads,247.74,1700002926
2927,123,us-west,ads,20.08,1700002927
2928,1039,ap-south,subscription,71.37,1700002928
2929,2574,eu-central,compute,164.15,1700002929
2930,2001,eu-central,subscription,151.92,1700002930
2931,3922,us-east,ads,20.02,1700002931
2932,4454,us-west,storage,176.61,1700002932
2933,2925,us-west,storage,178.57,1700002933
2934,3006,ap-northeast,marketplace,217.37,1700002934
2935,2001,ap-northeast,marketplace,80.4,1700002935
2936,4436,ap-northeast,ads,14.45,1700002936
2937,3366,ap-northeast,storage,70.67,1700002937
2938,1668,us-west,compute,58.4,1700002938
2939,4530,us-west,ads,93.73,1700002939
2940,1163,us-east,subscription,174.89,1700002940
2941,3718,us-east,ads,125.23,1700002941
2942,277,eu-central,marketplace,147.47,1700002942
2943,2461,us-east,ads,70.49,1700002943
2944,4996,ap-south,storage,5.69,1700002944
2945,3135,ap-south,storage,12.06,1700002945
2946,1686,ap-south,subscription,165.32,1700002946
2947,4363,us-east,marketplace,8.8,1700002947
2948,2850,us-east,compute,188.87,1700002948
2949,2755,eu-central,compute,54.92,1700002949
2950,225,eu-central,compute,109.08,1700002950
2951,3503,us-east,ads,138.77,1700002951
2952,2355,ap-northeast,storage,106.53,1700002952
2953,4656,ap-northeast,marketplace,41.47,1700002953
2954,3124,ap-south,subscription,33.84,1700002954
2955,125,eu-central,marketplace,22.3,1700002955
2956,2048,ap-northeast,marketplace,85.05,1700002956
2957,3233,us-east,compute,69.29,1700002957
2958,2202,eu-central,compute,4.07,1700002958
2959,2515,ap-northeast,marketplace,209.16,1700002959
2960,1465,ap-south,storage,5.3,1700002960
2961,73,ap-south,ads,241.51,1700002961
2962,3934,ap-northeast,subscription,102.74,1700002962
2963,4748,us-east,marketplace,224.36,1700002963
2964,4518,eu-central,ads,110.67,1700002964
2965,2114,eu-central,marketplace,217.39,1700002965
2966,1043,us-west,subscription,37.58,1700002966
2967,407,us-west,ads,164.0,1700002967
2968,1510,ap-northeast,storage,145.39,1700002968
2969,344,ap-northeast,subscription,16.14,1700002969
2970,2123,eu-central,ads,169.92,1700002970
2971,2895,ap-northeast,ads,150.54,1700002971
2972,2865,us-east,ads,127.23,1700002972
2973,928,ap-northeast,ads,60.01,1700002973
2974,2669,ap-northeast,marketplace,207.46,1700002974
2975,3408,us-east,storage,219.09,1700002975
2976,1173,us-east,marketplace,152.13,1700002976
2977,2952,eu-central,storage,224.45,1700002977
2978,3070,ap-south,marketplace,155.86,1700002978
2979,1314,eu-central,ads,73.43,1700002979
2980,1230,ap-northeast,ads,27.45,1700002980
2981,1733,eu-central,compute,179.23,1700002981
2982,4164,ap-northeast,marketplace,235.05,1700002982
2983,3104,ap-northeast,ads,164.61,1700002983
2984,1230,ap-south,ads,238.84,1700002984
2985,1840,ap-northeast,compute,249.46,1700002985
2986,4492,ap-south,compute,183.53,1700002986
2987,4324,us-east,compute,118.61,1700002987
2988,4297,ap-northeast,storage,79.92,1700002988
2989,1598,ap-northeast,marketplace,227.86,1700002989
2990,2693,us-west,marketplace,58.49,1700002990
2991,2579,us-east,subscription,111.81,1700002991
2992,3359,eu-central,ads,88.64,1700002992
2993,4143,us-east,marketplace,163.68,1700002993
2994,4958,us-west,storage,196.79,1700002994
2995,1883,ap-northeast,subscription,231.5,1700002995
2996,2007,ap-south,compute,166.81,1700002996
2997,4961,eu-central,marketplace,86.05,1700002997
2998,967,us-east,storage,105.83,1700002998
2999,1216,ap-northeast,storage,158.52,1700002999
3000,1623,us-west,storage,4.86,1700003000
3001,990,ap-south,marketplace,191.61,1700003001
3002,3850,us-east,subscription,217.5,1700003002
3003,3535,us-east,subscription,247.49,1700003003
3004,1085,ap-northeast,compute,229.74,1700003004
3005,3460,eu-central,subscription,101.18,1700003005
3006,4563,us-west,marketplace,30.64,1700003006
3007,2758,ap-northeast,compute,154.54,1700003007
3008,371,us-east,marketplace,237.53,1700003008
3009,3350,ap-south,storage,73.03,1700003009
3010,3909,us-west,subscription,181.2,1700003010
3011,4830,ap-northeast,ads,38.91,1700003011
3012,64,ap-northeast,compute,93.1,1700003012
3013,3716,ap-south,marketplace,110.21,1700003013
3014,4168,ap-northeast,marketplace,236.25,1700003014
3015,794,us-west,marketplace,123.83,1700003015
3016,396,ap-northeast,compute,224.43,1700003016
3017,4750,ap-northeast,storage,72.03,1700003017
3018,3147,eu-central,subscription,238.42,1700003018
3019,344,us-west,storage,130.26,1700003019
3020,4712,ap-northeast,marketplace,25.77,1700003020
3021,2334,us-west,ads,72.67,1700003021
3022,3987,ap-south,subscription,221.45,1700003022
3023,2364,eu-central,compute,188.61,1700003023
3024,1898,eu-central,subscription,24.9,1700003024
3025,4524,ap-northeast,subscription,7.81,1700003025
3026,326,ap-northeast,compute,199.95,1700003026
3027,55,ap-south,ads,93.02,1700003027
3028,2309,ap-northeast,storage,183.29,1700003028
3029,4268,us-west,storage,74.44,1700003029
3030,898,us-east,storage,222.33,1700003030
3031,4041,eu-central,ads,216.26,1700003031
3032,2282,us-east,marketplace,201.11,1700003032
3033,1823,us-east,marketplace,40.03,1700003033
3034,2748,eu-central,storage,158.03,1700003034
3035,4202,us-east,marketplace,223.18,1700003035
3036,315,ap-south,ads,233.16,1700003036
3037,4271,eu-central,subscription,210.52,1700003037
3038,292,us-east,subscription,35.08,1700003038
3039,3082,us-west,subscription,67.06,1700003039
3040,1241,ap-south,subscription,183.66,1700003040
3041,2316,us-west,subscription,159.06,1700003041
3042,727,ap-northeast,subscription,1.8,1700003042
3043,552,ap-south,compute,153.19,1700003043
3044,1460,us-east,storage,172.31,1700003044
3045,3116,ap-northeast,subscription,159.79,1700003045
3046,3967,ap-northeast,subscription,219.59,1700003046
3047,1900,eu-central,storage,123.07,1700003047
3048,3213,ap-northeast,marketplace,136.31,1700003048
3049,2421,us-east,subscription,28.98,1700003049
3050,2354,ap-south,storage,82.02,1700003050
3051,3481,us-east,subscription,116.72,1700003051
3052,2613,us-east,marketplace,174.55,1700003052
3053,1050,ap-south,storage,150.66,1700003053
3054,1924,us-east,marketplace,67.71,1700003054
3055,1763,ap-south,ads,141.0,1700003055
3056,2648,eu-central,marketplace,103.4,1700003056
3057,3621,ap-south,storage,65.91,1700003057
3058,448,eu-central,storage,182.32,1700003058
3059,2784,us-east,marketplace,112.46,1700003059
3060,1813,ap-northeast,subscription,134.47,1700003060
3061,904,ap-northeast,compute,83.09,1700003061
3062,4956,ap-northeast,ads,237.62,1700003062
3063,173,ap-south,ads,195.33,1700003063
3064,2731,eu-central,compute,16.8,1700003064
3065,404,ap-northeast,subscription,91.16,1700003065
3066,1626,us-west,compute,99.49,1700003066
3067,1879,eu-central,subscription,227.75,1700003067
3068,2716,ap-south,subscription,138.68,1700003068
3069,2038,us-east,ads,211.53,1700003069
3070,4314,us-east,compute,100.09,1700003070
3071,3973,us-east,subscription,71.49,1700003071
3072,199,us-west,subscription,9.41,1700003072
3073,1013,ap-south,storage,33.67,1700003073
3074,2212,us-east,ads,19.4,1700003074
3075,3403,us-east,ads,185.92,1700003075
3076,4438,ap-northeast,subscription,24.79,1700003076
3077,4819,ap-south,subscription,208.04,1700003077
3078,2558,eu-central,storage,128.58,1700003078
3079,192,eu-central,marketplace,115.27,1700003079
3080,817,eu-central,compute,118.38,1700003080
3081,2386,ap-south,ads,56.34,1700003081
3082,3329,ap-northeast,marketplace,121.35,1700003082
3083,4369,ap-northeast,subscription,96.22,1700003083
3084,4072,ap-south,marketplace,190.91,1700003084
3085,888,ap-south,subscription,144.89,1700003085
3086,204,ap-south,subscription,112.32,1700003086
3087,3906,ap-northeast,ads,161.06,1700003087
3088,2724,us-west,ads,24.75,1700003088
3089,1387,us-west,storage,148.76,1700003089
3090,688,us-west,storage,154.51,1700003090
3091,3880,ap-northeast,compute,190.38,1700003091
3092,483,ap-south,marketplace,103.55,1700003092
3093,2768,us-west,ads,81.04,1700003093
3094,4632,ap-northeast,storage,217.99,1700003094
3095,2197,us-west,compute,198.88,1700003095
3096,4470,ap-south,marketplace,239.91,1700003096
3097,1932,eu-central,storage,177.51,1700003097
3098,4215,ap-northeast,ads,230.39,1700003098
3099,3488,us-east,storage,32.69,1700003099
3100,112,us-west,compute,187.29,1700003100
3101,1362,us-west,storage,217.57,1700003101
3102,932,us-east,storage,124.3,1700003102
3103,4298,ap-south,subscription,187.5,1700003103
3104,4482,ap-south,storage,3.31,1700003104
3105,964,ap-south,marketplace,180.27,1700003105
3106,2221,ap-northeast,marketplace,154.16,1700003106
3107,3045,ap-northeast,subscription,36.24,1700003107
3108,4287,us-west,compute,238.05,1700003108
3109,3042,ap-northeast,compute,63.56,1700003109
3110,3792,us-west,marketplace,231.84,1700003110
3111,1109,us-west,compute,179.06,1700003111
3112,3882,us-east,marketplace,104.66,1700003112
3113,1232,ap-south,ads,248.33,1700003113
3114,46,eu-central,subscription,50.62,1700003114
3115,769,ap-northeast,storage,83.43,1700003115
3116,501,ap-northeast,storage,149.02,1700003116
3117,547,eu-central,compute,220.95,1700003117
3118,2826,us-east,subscription,69.37,1700003118
3119,3492,ap-northeast,marketplace,92.45,1700003119
3120,3304,eu-central,compute,135.71,1700003120
3121,1660,us-east,compute,38.95,1700003121
3122,1774,eu-central,subscription,66.47,1700003122
3123,839,us-west,compute,147.24,1700003123
3124,3138,eu-central,compute,193.22,1700003124
3125,4852,ap-northeast,marketplace,241.7,1700003125
3126,3879,us-west,subscription,1.67,1700003126
3127,1900,us-west,ads,232.46,1700003127
3128,1201,us-west,subscription,119.39,1700003128
3129,3,eu-central,ads,224.09,1700003129
3130,428,us-west,compute,202.0,1700003130
3131,3485,ap-south,marketplace,76.34,1700003131
3132,961,us-west,compute,98.92,1700003132
3133,3159,ap-south,marketplace,78.63,1700003133
3134,4277,eu-central,compute,20.47,1700003134
3135,4960,us-west,subscription,236.43,1700003135
3136,2276,us-west,storage,140.56,1700003136
3137,4015,eu-central,ads,139.92,1700003137
3138,3567,eu-central,subscription,7.3,1700003138
3139,2996,ap-south,marketplace,182.39,1700003139
3140,1752,ap-northeast,compute,219.2,1700003140
3141,1565,ap-south,marketplace,45.57,1700003141
3142,88,us-west,storage,90.89,1700003142
3143,1597,us-east,compute,78.29,1700003143
3144,771,eu-central,marketplace,126.2,1700003144
3145,107,ap-northeast,marketplace,9.35,1700003145
3146,2253,ap-south,storage,11.94,1700003146
3147,2073,eu-central,ads,242.81,1700003147
3148,250,ap-south,compute,158.43,1700003148
3149,4017,us-west,storage,187.73,1700003149
3150,4470,us-east,ads,93.01,1700003150
3151,1255,us-west,subscription,21.62,1700003151
3152,979,us-east,storage,159.73,1700003152
3153,511,eu-central,ads,214.61,1700003153
3154,2274,us-west,compute,184.63,1700003154
3155,2726,eu-central,subscription,226.53,1700003155
3156,4808,eu-central,compute,4.53,1700003156
3157,3303,ap-south,ads,17.17,1700003157
3158,4109,us-west,marketplace,21.91,1700003158
3159,3633,us-east,marketplace,152.52,1700003159
3160,4141,ap-south,subscription,159.19,1700003160
3161,27,eu-central,marketplace,140.58,1700003161
3162,965,eu-central,storage,142.48,1700003162
3163,706,ap-northeast,storage,22.95,1700003163
3164,742,us-west,ads,47.23,1700003164
3165,4843,us-east,subscription,197.4,1700003165
3166,1782,eu-central,storage,21.24,1700003166
3167,2022,eu-central,subscription,187.1,1700003167
3168,1088,eu-central,ads,95.45,1700003168
3169,2352,us-west,marketplace,35.97,1700003169
3170,2585,ap-south,subscription,208.98,1700003170
3171,2235,us-west,subscription,244.84,1700003171
3172,2125,ap-south,marketplace,24.01,1700003172
3173,2910,ap-northeast,marketplace,87.87,1700003173
3174,4285,ap-south,subscription,10.15,1700003174
3175,4795,ap-south,subscription,134.95,1700003175
3176,1726,ap-south,marketplace,161.86,1700003176
3177,2365,us-west,marketplace,175.21,1700003177
3178,4127,ap-northeast,marketplace,23.6,1700003178
3179,1727,eu-central,subscription,117.45,1700003179
3180,258,us-east,compute,164.92,1700003180
3181,1528,ap-south,subscription,117.34,1700003181
3182,2646,eu-central,compute,95.1,1700003182
3183,4821,us-east,marketplace,175.62,1700003183
3184,2940,us-east,subscription,105.93,1700003184
3185,2742,eu-central,ads,47.59,1700003185
3186,2933,eu-central,subscription,117.24,1700003186
3187,1526,us-east,storage,202.5,1700003187
3188,3740,ap-northeast,compute,173.93,1700003188
3189,3272,ap-south,subscription,63.89,1700003189
3190,3058,ap-northeast,marketplace,121.16,1700003190
3191,3287,eu-central,ads,242.72,1700003191
3192,1920,ap-northeast,ads,105.83,1700003192
3193,2207,ap-northeast,storage,148.68,1700003193
3194,1344,ap-northeast,subscription,230.67,1700003194
3195,4890,ap-northeast,subscription,237.92,1700003195
3196,4653,us-west,subscription,166.19,1700003196
3197,441,us-east,marketplace,198.42,1700003197
3198,1159,eu-central,storage,99.6,1700003198
3199,3774,us-east,subscription,50.9,1700003199
3200,1410,eu-central,marketplace,21.01,1700003200
3201,1935,us-west,storage,23.45,1700003201
3202,2005,us-west,compute,211.57,1700003202
3203,3066,us-east,storage,40.67,1700003203
3204,819,ap-south,compute,172.01,1700003204
3205,1741,ap-south,storage,208.01,1700003205
3206,1989,us-east,storage,33.0,1700003206
3207,1094,ap-south,marketplace,224.61,1700003207
3208,3479,ap-northeast,storage,133.99,1700003208
3209,2842,ap-south,compute,7.7,1700003209
3210,4986,us-west,subscription,92.91,1700003210
3211,2785,ap-northeast,ads,153.03,1700003211
3212,3262,us-east,subscription,35.38,1700003212
3213,1540,us-east,subscription,76.18,1700003213
3214,761,eu-central,storage,163.86,1700003214
3215,3488,us-west,marketplace,78.46,1700003215
3216,3938,us-east,marketplace,239.67,1700003216
3217,3455,us-west,subscription,100.16,1700003217
3218,4239,us-east,storage,201.75,1700003218
3219,2837,us-east,storage,201.08,1700003219
3220,101,us-west,marketplace,33.06,1700003220
3221,4154,ap-south,storage,3.89,1700003221
3222,3291,ap-south,ads,76.44,1700003222
3223,2119,us-east,compute,201.97,1700003223
3224,3689,ap-northeast,marketplace,195.47,1700003224
3225,2745,ap-northeast,marketplace,28.81,1700003225
3226,1466,ap-south,compute,190.14,1700003226
3227,656,us-west,ads,84.94,1700003227
3228,4835,eu-central,subscription,129.21,1700003228
3229,3728,ap-south,ads,116.73,1700003229
3230,327,us-east,storage,115.6,1700003230
3231,411,ap-northeast,marketplace,63.83,1700003231
3232,2765,eu-central,ads,136.14,1700003232
3233,1465,eu-central,marketplace,104.85,1700003233
3234,3660,eu-central,marketplace,159.36,1700003234
3235,4881,us-east,marketplace,183.24,1700003235
3236,4353,ap-south,subscription,44.63,1700003236
3237,4383,us-east,subscription,181.97,1700003237
3238,4043,ap-south,marketplace,87.0,1700003238
3239,3753,ap-northeast,subscription,229.78,1700003239
3240,4289,ap-northeast,storage,11.12,1700003240
3241,2676,eu-central,ads,37.54,1700003241
3242,829,ap-south,compute,245.09,1700003242
3243,646,eu-central,marketplace,106.21,1700003243
3244,184,us-west,marketplace,180.68,1700003244
3245,650,ap-south,ads,198.62,1700003245
3246,4677,eu-central,marketplace,154.28,1700003246
3247,4417,us-west,ads,94.18,1700003247
3248,3875,us-west,storage,69.42,1700003248
3249,1522,eu-central,compute,168.19,1700003249
3250,4954,ap-south,subscription,169.87,1700003250
3251,2234,us-east,storage,52.58,1700003251
3252,3395,us-west,marketplace,67.5,1700003252
3253,4908,eu-central,ads,56.11,1700003253
3254,149,eu-central,subscription,16.87,1700003254
3255,2358,ap-northeast,storage,147.39,1700003255
